age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,Doctorate,3,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,2,United-States,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,0,HS-grad,2,Separated,Protective-serv,Other-relative,Black,Female,0,2,1,United-States,<=50K
1,?,0,Doctorate,3,Never-married,?,Not-in-family,White,Male,0,2,1,United-States,>50K
2,Private,0,10th,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
2,Local-gov,0,9th,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Divorced,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Prof-specialty,Other-relative,White,Female,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Divorced,Craft-repair,Not-in-family,White,Male,1,0,2,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,1,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,1,United-States,<=50K
0,?,0,Bachelors,3,Never-married,?,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,0,7th-8th,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,>50K
1,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,1,United-States,>50K
0,Private,0,Bachelors,3,Never-married,Tech-support,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Federal-gov,0,Bachelors,3,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,1,United-States,>50K
1,Local-gov,0,Some-college,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,1,HS-grad,2,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,0,United-States,<=50K
1,Local-gov,0,Bachelors,3,Divorced,Exec-managerial,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Local-gov,0,Bachelors,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,>50K
1,Local-gov,0,HS-grad,2,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,10th,1,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Self-emp-inc,1,Doctorate,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,2,United-States,>50K
1,Private,0,Bachelors,3,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,0,9th,1,Separated,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,11th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,<=50K
0,?,1,Assoc-acdm,2,Never-married,?,Own-child,White,Male,0,1,0,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,11th,1,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,2,United-States,>50K
0,Private,0,12th,1,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,1,United-States,<=50K
2,Private,0,7th-8th,0,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,>50K
0,Self-emp-not-inc,0,Masters,3,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,1,?,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,>50K
0,Private,1,HS-grad,2,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
2,State-gov,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Assoc-acdm,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,0,9th,1,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,1,United-States,<=50K
1,Local-gov,0,Some-college,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0,State-gov,0,HS-grad,2,Separated,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,0,12th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Local-gov,0,Some-college,2,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,Assoc-voc,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,1,11th,1,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,10th,1,Widowed,Transport-moving,Other-relative,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,1,United-States,<=50K
2,Local-gov,0,Some-college,2,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2,1,United-States,>50K
0,Private,0,Some-college,2,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
2,Local-gov,0,HS-grad,2,Widowed,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
0,Local-gov,0,Bachelors,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,Self-emp-inc,0,HS-grad,2,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Separated,Sales,Not-in-family,Black,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
2,Federal-gov,0,HS-grad,2,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,1,United-States,<=50K
2,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
1,?,0,HS-grad,2,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,>50K
2,Self-emp-not-inc,0,7th-8th,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
1,Self-emp-inc,0,HS-grad,2,Divorced,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,7th-8th,0,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Never-married,Craft-repair,Not-in-family,White,Female,0,0,1,?,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,HS-grad,2,Separated,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,State-gov,0,Assoc-acdm,2,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
0,Private,0,11th,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,Germany,<=50K
2,Local-gov,0,Masters,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,>50K
0,Private,1,HS-grad,2,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,1,2,United-States,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,<=50K
0,Private,0,9th,1,Never-married,Other-service,Own-child,Black,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,1,HS-grad,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Transport-moving,Unmarried,White,Male,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,Assoc-acdm,2,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Federal-gov,0,Bachelors,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,>50K
2,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,7th-8th,0,Never-married,Farming-fishing,Other-relative,Other,Male,0,0,1,Mexico,<=50K
1,Self-emp-not-inc,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2,1,?,>50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Never-married,Other-service,Not-in-family,Black,Male,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,1,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,12th,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,Cuba,>50K
2,Private,0,Some-college,2,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Self-emp-inc,0,Bachelors,3,Divorced,Sales,Not-in-family,White,Female,0,0,1,Germany,<=50K
1,Private,0,HS-grad,2,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,1,United-States,>50K
1,Self-emp-inc,0,Assoc-voc,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,1,Cuba,<=50K
0,Private,0,12th,1,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0,0,1,Ecuador,<=50K
1,Private,2,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-not-inc,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Some-college,2,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,1,United-States,<=50K
1,?,0,Bachelors,3,Married-civ-spouse,?,Wife,White,Female,0,0,0,United-States,>50K
0,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Tech-support,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,1,Taiwan,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Some-college,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0,United-States,<=50K
1,Private,0,5th-6th,0,Divorced,Other-service,Not-in-family,White,Male,0,0,1,Cuba,<=50K
0,Private,0,Bachelors,3,Never-married,Craft-repair,Own-child,White,Male,0,0,1,Mexico,<=50K
1,Private,0,HS-grad,2,Divorced,Machine-op-inspct,Other-relative,Other,Female,0,0,1,Ecuador,<=50K
0,Private,0,HS-grad,2,Divorced,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,1,United-States,<=50K
2,Local-gov,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Separated,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
0,Federal-gov,0,Prof-school,3,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,1,United-States,<=50K
1,Local-gov,1,Some-college,2,Widowed,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
0,?,0,11th,1,Never-married,?,Own-child,White,Male,0,0,0,United-States,<=50K
1,Local-gov,0,Masters,3,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Assoc-acdm,2,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Masters,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
2,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,0,Doctorate,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
0,Private,0,Masters,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Federal-gov,1,Some-college,2,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,>50K
1,Private,0,Masters,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,Italy,>50K
0,Local-gov,0,Some-college,2,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,1,Vietnam,<=50K
0,Private,0,Bachelors,3,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Self-emp-not-inc,0,Assoc-acdm,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
1,Private,0,Some-college,2,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Separated,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1,1,United-States,<=50K
1,State-gov,0,Some-college,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Farming-fishing,Own-child,White,Male,0,0,1,United-States,<=50K
1,State-gov,0,Assoc-voc,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
2,Private,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
0,?,0,10th,1,Married-civ-spouse,?,Wife,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,1,Taiwan,<=50K
1,Private,0,HS-grad,2,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,1,United-States,<=50K
0,?,0,Some-college,2,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,0,South,<=50K
2,Local-gov,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
0,State-gov,0,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Local-gov,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Sales,Own-child,White,Male,0,0,1,El-Salvador,<=50K
0,Private,0,HS-grad,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Private,0,Bachelors,3,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
